id,dominant,brightness,unique_color,cornerP,edgeP
1601246-UNAKTWMN-6.jpg,whites,172.38319880418535,14606,2.79,19.85
4094973-RCCIUNXX-6.jpg,whites,94.09708185053381,14862,3.71,20.37
2406076-RHHQMQOI-6.jpg,whites,92.10821153846153,13237,0.15,1.92
3011053-GVMFFZCI-6.jpg,whites,178.57304876649454,9025,0.54,7.26
1223942-KZUUECHV-6.jpg,whites,108.4757593772116,11672,1.26,8.68
2925562-YTZMGNKR-6.jpg,whites,72.06803113941967,3206,0.79,11.64
1681317-MQDBOYZV-6.jpg,whites,82.84303533026113,3534,0.17,4.38
1568807-ULPWQCVO-6.jpg,whites,132.657175,15241,0.9,10.62
2865285-GTLRRNXG-6.jpg,whites,90.99808841099164,13849,0.89,8.98
507922-6.jpg,whites,96.61900493305144,14653,0.21,5.23
3761317-DAYIKDHM-6.jpg,whites,223.83249933598938,6345,0.67,7.74
1591601-ZUUXBOUE-6.jpg,whites,217.12774910394265,1611,0.24,0.81
709477-KZKYIUDW-6.jpg,whites,151.406623655914,4690,0.07,2.59
1409776-6.jpg,whites,175.41542607174102,12200,1.06,3.04
2231098-NNFOCXAO-6.jpg,whites,71.4353373253493,14050,0.75,11.99
3233263-IVCNZCNG-6.jpg,whites,129.73140948563795,13383,0.91,11.5
4064111-UABJVFTW-6.jpg,whites,92.52188113695091,11384,0.16,1.02
1612208-NIFSNIDU-6.jpg,whites,111.88439215686275,15465,1.07,19.52
2576780-FYYQPKDX-6.jpg,whites,160.70441495041953,6550,0.08,0.21
891396-GIWLLZSZ-6.jpg,whites,142.00806714628297,7422,0.53,6.05
1604668-6.jpg,whites,117.8065107398568,14615,0.33,3.62
1586526-DRNFJXTM-6.jpg,whites,133.04472597864768,4526,0.49,8.2
2986726-IMKORTYH-6.jpg,whites,105.9832563718141,12429,0.3,5.72
2121865-ZQWIBEGR-6.jpg,whites,128.76356977777778,11539,0.85,7.93
4325817-ATRTLHKY-6.jpg,whites,136.71959927140256,12282,0.32,4.93
1869414-EOCRSSJB-6.jpg,whites,193.20416,11795,0.6,11.04
1552843-VENUZOQP-6.jpg,whites,155.1742791111111,9703,1.13,7.14
2201520-OHOABWCK-6.jpg,whites,136.98703203817314,8478,0.63,5.35
2950830-PQQZDBMY-6.jpg,whites,108.03387733333334,15979,2.47,14.2
1552823-NZSXMHXZ-6.jpg,whites,122.29192503346721,12340,0.11,0.76
2400475-HRJFJAHL-6.jpg,whites,101.42212345679012,7489,1.16,8.15
1776112-UMFTTNJE-6.jpg,whites,81.71090460157127,15462,1.95,11.77
892700-CQJKHVGN-6.jpg,whites,123.67218588025023,15971,13.65,34.85
4233603-YOAVTKWW-6.jpg,whites,164.69053155555557,238,1.43,8.95
1607874-QJPLBUXK-6.jpg,whites,65.37118118948824,9463,0.28,5.36
1197394-6.jpg,whites,150.48198473282443,10723,1.31,10.18
2998119-REKSAKRO-6.jpg,whites,164.18622482131255,16066,0.63,11.97
2236918-HUUFVMIA-6.jpg,whites,125.494496,15476,0.33,3.02
4164285-VQWGOOXN-6.jpg,whites,134.61340487804878,13862,0.42,7.04
2610737-VTYKVJFU-6.jpg,whites,127.13860625674218,6356,0.41,3.34
2920887-FVFQHDRG-6.jpg,whites,126.03490166028097,11893,1.5,16.09
1583657-GOGFCXWW-6.jpg,whites,89.04883863368669,15727,1.93,17.22
1139057-6.jpg,whites,127.5368173374613,15327,1.4,16.54
2841246-HFXYDJDZ-6.jpg,whites,58.60980764163373,3311,0.03,2.27
3026961-GNDHQDAW-6.jpg,whites,176.15899502487562,5438,0.51,5.9
2302555-BDCJERVB-6.jpg,whites,189.917392,5890,0.16,4.01
4528291-DVDNRWZC-6.jpg,whites,157.90345098039217,16011,1.08,22.7
1975796-FYFBRQOE-6.jpg,whites,153.5575614973262,10289,1.34,18.26
1366813-ZRCGAWWO-6.jpg,whites,228.00547826086955,4269,0.22,3.26
1552186-JIMRLVDU-6.jpg,whites,152.91086738351254,14785,2.51,21.68
3343741-XQWACLVU-6.jpg,whites,110.97232624113475,14659,1.05,10.25
4258647-BDUNSTMO-6.jpg,whites,85.92657471264368,10468,0.45,9.55
2317479-OIIXZQNE-6.jpg,whites,83.04542702702703,14737,0.65,10.76
1542757-6.jpg,whites,110.844101047443,11254,0.51,5.99
1889664-RDJNDQNS-6.jpg,whites,119.01894289508633,13065,1.17,16.31
3882435-JEZGNFIS-6.jpg,whites,112.8497672209026,10381,1.94,11.65
4222477-SWJJEXQU-6.jpg,whites,121.19847822222222,6734,0.11,3.24
1560178-QMHAIHUQ-6.jpg,whites,163.63680686695278,5821,0.45,9.63
3051459-QHONXBNT-6.jpg,whites,217.09941018766756,7374,0.1,0.8
2493420-FEDTDTFF-6.jpg,whites,162.66910557532623,16059,0.83,17.59
1904279-LMZIUQZS-6.jpg,whites,156.58806546080964,15966,4.26,24.51
848176-MGIAIFDE-6.jpg,whites,143.298229390681,15481,0.66,13.91
3391145-OFWQNCJG-6.jpg,whites,74.00973866666666,6695,0.16,0.79
1615427-JNORUQHU-6.jpg,whites,165.350912,14193,0.36,4.5
2612469-SUZGOHQU-6.jpg,whites,163.77539733333333,11148,1.71,10.14
1639347-6.jpg,whites,173.81555177304963,11011,0.48,5.08
3325835-SBDRXYMX-6.jpg,whites,170.3170689329556,14017,0.14,4.16
1599050-EDOYAHBT-6.jpg,whites,159.15950933333335,11867,0.61,4.31
825835-6.jpg,whites,104.51125614035088,14504,0.27,4.0
284971-6.jpg,whites,138.48694474153297,16147,0.27,10.3
1570866-DGSNRZWP-6.jpg,whites,110.74849417249418,9303,2.95,16.62
3275900-JSDLDXUP-6.jpg,whites,94.68482783882784,12326,0.53,8.04
811251-BBIFCACQ-6.jpg,whites,97.98356729559748,11387,0.93,10.43
2730544-WSLUPMCJ-6.jpg,whites,68.19694830659536,3520,0.09,2.17
1023150-ZXGJSOHW-6.jpg,whites,113.72329888551165,15694,3.0,20.61
4309313-LOJACADD-6.jpg,whites,126.36280215550424,6680,1.72,11.33
1579726-ROVWAMLW-6.jpg,whites,152.7204551111111,14548,1.6,16.56
2548825-YELKWLPD-6.jpg,whites,150.59606076854334,12808,0.1,10.5
3039653-XDOTSOGS-6.jpg,whites,107.08521696969697,15639,0.56,11.24
1705936-NANQWZXD-6.jpg,whites,157.74223644444444,13690,9.55,30.39
3647627-TFSJACFG-6.jpg,whites,109.25014385964913,2757,1.86,7.05
763703-6.jpg,whites,75.45987969924812,15211,1.63,13.96
1899490-TYLRYRNW-6.jpg,whites,45.59687111111111,7508,0.13,0.19
580012-OWDINUNN-6.jpg,whites,104.80475583864119,16186,0.29,16.15
2461513-UPQMHUDN-6.jpg,whites,143.48225327510917,14429,0.29,9.58
1718716-PXSWQZCI-6.jpg,whites,82.58331034482758,6234,0.03,1.13
4130983-AHQSYBCP-6.jpg,whites,164.96560144927537,10212,2.07,19.42
3824625-BYPUHRJT-6.jpg,whites,118.30179759377212,13633,0.09,9.11
792214-YSUGVDUH-6.jpg,whites,90.18393305439331,10439,0.25,4.53
1677037-VXPEWBKG-6.jpg,whites,159.10523733333332,7722,0.06,1.15
2349365-GGQEEBDK-6.jpg,whites,201.77278869621065,10449,1.25,9.72
923365-6.jpg,whites,121.12391875746714,12960,1.1,7.54
3859661-AFDMOKIM-6.jpg,whites,93.59593433261956,14098,0.93,10.89
794902-CCAJZMRZ-6.jpg,whites,162.50325506072875,11658,0.15,12.93
2769756-TVEWXZRC-6.jpg,whites,90.1639535655058,11212,0.93,11.2
1899395-VPFKJIYM-6.jpg,whites,168.20802666666665,13298,1.12,11.6
3355357-UNUQXNXA-6.jpg,whites,85.11995738203957,6730,0.04,5.5
4090007-OYVHZJIS-6.jpg,whites,180.97343946932006,12171,0.48,1.32
624545-6.jpg,whites,109.21776394293126,10334,0.09,1.66
1780181-SBMDPCBJ-6.jpg,whites,123.45512712712713,10318,0.08,7.52
3206605-YFQAOPLX-6.jpg,whites,163.14431007751938,8724,0.14,3.46
2524978-AXUIURTJ-6.jpg,whites,83.8366118479222,13163,0.42,5.97
777042-6.jpg,whites,112.89465648854961,10211,1.45,13.38
198199-STGHQUFP-6.jpg,whites,49.110414222222225,6653,0.19,3.19
501673-LKTVGFGJ-6.jpg,whites,149.561431372549,14539,0.29,5.52
4107937-AJCRAJNW-6.jpg,whites,215.66737634408602,6105,0.2,5.84
4052557-DABCXHOS-6.jpg,whites,165.2270724637681,13889,0.3,6.16
1371665-6.jpg,whites,53.97829411764706,8815,0.44,2.41
2444725-ZHBHNEXC-6.jpg,whites,86.89447534952171,13981,1.04,4.4
802430-6.jpg,whites,114.97121212121212,15849,2.56,26.61
4221315-BDITKAWK-6.jpg,whites,141.99414044444444,9492,0.49,8.78
3923593-DQUCLCAK-6.jpg,whites,95.5436340766152,11390,0.39,7.51
4410211-JZPRRKWO-6.jpg,whites,212.7889411764706,8001,0.31,2.76
1832039-XZDQTFVP-6.jpg,whites,161.30636150234741,15248,1.78,25.48
257960-6.jpg,whites,111.4501914893617,16040,0.97,16.19
690404-6.jpg,whites,115.8917168141593,15583,3.15,23.11
3724989-PSMCGSVC-6.jpg,whites,186.4218859437751,10965,1.49,12.17
783326-6.jpg,whites,85.3886523297491,7819,0.13,3.22
2733945-TMVQGXIQ-6.jpg,whites,191.8515485148515,7239,0.77,6.63
2963529-BESMOIXM-6.jpg,whites,39.66145287356322,4180,3.1,7.8
1651774-PKKIKDJQ-6.jpg,whites,146.37928092626447,11666,1.46,12.65
3423169-WSTYXKPZ-6.jpg,whites,7.47047212336892,2143,0.67,3.54
654546-FXFIOXCX-6.jpg,whites,94.53477814938684,11411,0.2,4.56
540707-NWBGLCGL-6.jpg,whites,116.65233883388339,10226,0.43,4.49
2462570-IDNJDSUZ-6.jpg,whites,159.9590897777778,13919,0.84,6.13
1841867-BJMJMNRL-6.jpg,whites,168.07463165572574,11410,0.51,5.62
2278156-WNZEAVAP-6.jpg,whites,157.30814925373133,4744,0.4,3.44
723281-TNAZTGUD-6.jpg,whites,110.93190804597701,12248,0.31,5.27
2824627-GBPRXYHO-6.jpg,whites,22.172368794326243,3960,1.33,8.12
3932461-SDVIKTYM-6.jpg,whites,120.84262933333333,15335,6.92,30.83
4328499-AEHFNNZY-6.jpg,whites,139.89946617915905,15248,1.79,14.54
1860840-VFVZFASR-6.jpg,whites,57.84246044444444,11043,1.85,8.45
874330-UPDSQDVE-6.jpg,whites,187.7679821029083,8747,0.66,6.86
723129-OBWPLOJE-6.jpg,whites,93.31120191158901,15166,0.45,8.67
2857657-WTTTGVBB-6.jpg,whites,157.4033717693837,15295,0.9,14.82
3132455-SZGHXGFY-6.jpg,whites,89.74021333333333,15560,2.02,24.76
1303245-6.jpg,whites,108.73946381969158,16082,2.51,27.81
4243589-CQMVKDYD-6.jpg,whites,90.51671688311689,9467,1.6,8.47
3493843-VPCTHFSX-6.jpg,whites,159.833376114082,2856,0.05,2.57
1122868-GPBQTCOU-6.jpg,whites,130.11202693602692,3205,0.09,0.3
2184338-LSTYLEWA-6.jpg,whites,148.62456916996047,11043,0.1,1.66
782532-6.jpg,whites,129.32494830659536,14725,3.57,22.18
1781453-KONHGNVZ-6.jpg,whites,215.687126984127,5380,0.29,3.49
730943-GKGJOOXD-6.jpg,whites,165.0514840357599,11951,1.52,12.06
3863705-TXTBOZSS-6.jpg,whites,149.76481764206954,11282,0.36,5.34
2278579-ZVFADTQX-6.jpg,whites,183.8019574468085,9836,0.12,1.22
632551-6.jpg,whites,147.784784,9366,0.14,0.6
780530-6.jpg,whites,90.40580392156863,8054,0.23,2.92
3839683-VLCXURME-6.jpg,whites,124.51278048780487,10561,0.6,7.1
1127069-NSLLKTEO-6.jpg,whites,135.4971448275862,13355,3.26,22.34
695454-6.jpg,whites,42.49805797101449,8311,0.81,9.49
2509783-XTVXEMBS-6.jpg,whites,90.22624411134903,12783,0.5,9.07
4114747-DVNOQDSQ-6.jpg,whites,182.42919251925193,9997,0.99,7.14
1945695-YCSSJLDJ-6.jpg,whites,92.5733,12010,0.58,8.54
2235242-KXIHYYSE-6.jpg,whites,171.615625,11493,0.25,7.4
3666277-OIVFBHYS-6.jpg,whites,102.27939823008849,14067,2.31,17.51
770766-ACESBTXX-6.jpg,whites,152.0099104477612,13972,0.33,6.44
978982-6.jpg,whites,99.95193650793651,11796,0.08,3.93
1775959-RTEFQGXO-6.jpg,whites,118.98027797408716,11046,1.58,7.09
766872-NYLNUDPA-6.jpg,whites,124.72874245939676,12381,1.28,14.14
2453712-XAPOYIWK-6.jpg,whites,125.408768,14342,0.57,4.21
3082304-PEOCXZMD-6.jpg,whites,162.18786206896553,13691,0.81,9.78
963902-TCUBNVPR-6.jpg,whites,145.71615718157182,13569,0.31,1.62
1873343-DGLTZRVH-6.jpg,whites,166.79570914326854,10763,0.2,5.11
4061589-EAZJUWLW-6.jpg,whites,136.86670921985817,6682,0.18,0.03
2140122-SIXFZVXK-6.jpg,whites,123.70430566534914,11652,0.26,2.92
783205-MKULWYYD-6.jpg,whites,113.20115268817204,14901,1.39,16.36
4290161-IURXMTIA-6.jpg,whites,110.05267019400353,14866,12.06,34.74
1798442-BOPTUQYB-6.jpg,whites,91.41473400673401,12295,0.21,8.33
3387117-UYCCDZBA-6.jpg,whites,140.46308715184188,14806,4.79,26.68
1790508-AZJFRWYY-6.jpg,whites,94.52689066666667,7302,1.12,11.42
2875070-NMVHYJFM-6.jpg,whites,131.788091456077,15960,1.93,15.79
797032-BQCEFJVF-6.jpg,whites,105.78107355864812,14574,0.22,4.03
716527-VNZDACVB-6.jpg,whites,116.57422222222222,11852,0.09,3.14
796602-6.jpg,whites,125.4709847715736,8509,0.31,3.51
2822613-DZTKENWC-6.jpg,whites,159.82311688311688,12685,0.39,5.14
4245465-JLZYGXEZ-6.jpg,whites,189.779232,5405,0.01,1.17
3891445-IUOYAUAG-6.jpg,whites,120.55913244444444,14972,1.28,13.8
1950426-CLAGJNKQ-6.jpg,whites,98.86701754385965,13466,0.98,11.33
954655-6.jpg,whites,55.9195043370508,9309,0.04,1.68
3695303-DZJPXQRS-6.jpg,whites,212.07846016571065,9215,0.93,7.75
740247-6.jpg,whites,50.454777235772355,10249,0.28,6.18
1145343-6.jpg,whites,116.22203711340207,12985,0.14,4.1
2181397-UPHQNJIK-6.jpg,whites,144.51016844602609,15608,3.58,12.95
4365155-XSFJTEQT-6.jpg,whites,170.06628938906752,14092,1.41,11.5
764420-VTNUIQFQ-6.jpg,whites,68.67637650389243,13631,0.63,13.48
1112501-QTHPFBAR-6.jpg,whites,111.84067378410438,12029,0.8,8.46
2959227-QHPGXGRX-6.jpg,whites,155.97720533333333,15963,1.18,18.52
2901232-IBNVKVNC-6.jpg,whites,106.05002170542636,12143,0.85,10.11
619951-LXYPRMWU-6.jpg,whites,208.5272977461447,6665,0.68,6.9
4065033-WBKTKYII-6.jpg,whites,91.51995375722544,11751,1.9,5.76
807854-TPWSYIWM-6.jpg,whites,126.38912693498452,7231,0.4,7.17
3038438-VMPLOJWN-6.jpg,whites,57.9520875,11572,0.28,6.14
2724890-KJIHEEIV-6.jpg,whites,128.6171603053435,12127,1.59,14.57
1350883-6.jpg,whites,77.27780858085809,15884,1.49,27.93
2494846-PJARDNKP-6.jpg,whites,168.4316926032661,3849,0.45,5.04
3086282-AMTFSUNZ-6.jpg,whites,173.3768654353562,6533,0.39,1.36
4094967-RTIZOICO-6.jpg,whites,67.20196441281139,10977,1.31,12.31
805030-6.jpg,whites,50.78634944237918,12571,0.25,8.07
1043576-6.jpg,whites,156.20163758389262,7337,0.44,2.98
2800504-BCMHZPRM-6.jpg,whites,84.22114469453376,12667,0.03,6.7
3585501-BLOBQAYV-6.jpg,whites,170.4624408014572,12384,0.39,5.15
4391687-TVOCIXPH-6.jpg,whites,147.11202861230328,14267,1.96,13.53
622753-6.jpg,whites,129.23456540084388,14003,0.41,10.14
1751721-EDPYWQUT-6.jpg,whites,134.3643144654088,15190,0.49,7.55
970429-6.jpg,whites,110.14547461368653,7330,0.24,3.57
599832-6.jpg,whites,149.68811188811188,11540,1.09,15.7
2217227-TYDMHMMT-6.jpg,whites,132.6246627218935,15300,0.28,14.72
3703433-TIXFKXDQ-6.jpg,whites,125.65426900584795,14500,0.88,13.7
4216407-ONVCTHPJ-6.jpg,whites,180.6389209744504,12019,0.44,9.85
1772615-VRTVGCAX-6.jpg,whites,76.76727272727273,15547,1.73,20.25
768999-6.jpg,whites,91.54798268398268,10984,4.26,11.5
3232244-HKZSPGKC-6.jpg,whites,140.87256177777778,8083,0.09,4.41
4295071-IQNJBFSL-6.jpg,whites,237.78699677627338,2580,0.08,1.29
2512014-IZCXWAXX-6.jpg,whites,138.291264,13908,0.81,5.41
802514-6.jpg,whites,55.18448576850095,2597,0.22,0.37
2786851-ZOPTWNFM-6.jpg,whites,187.07762248995985,8933,0.12,2.97
1860961-CZBUDXZX-6.jpg,whites,90.05160646108664,13556,0.16,3.61
671909-6.jpg,whites,174.2559292929293,15145,1.52,19.88
3031116-NFRVYTTC-6.jpg,whites,152.66014401858305,15378,6.59,22.75
706225-6.jpg,whites,180.5702811628833,10290,0.38,7.22
1354210-KMRDBRYX-6.jpg,whites,84.52662757871879,8862,0.06,1.23
2390883-WJBZKRMD-6.jpg,whites,133.04983735478106,11965,0.11,1.97
3240384-NKNJRGKU-6.jpg,whites,111.07050839328537,5307,0.02,2.17
3142275-KCZFZQZC-6.jpg,whites,192.50813155555556,8304,0.72,8.95
4328267-KZACPXRI-6.jpg,whites,88.04746136865342,15935,1.47,17.0
754814-TERXYECP-6.jpg,whites,75.2101902806297,13314,1.85,8.02
1261458-6.jpg,whites,114.81362133333333,16228,1.73,29.39
2604279-ZYJMMVWK-6.jpg,whites,124.43311856823266,16142,3.55,27.02
4292931-IDYKMWZR-6.jpg,whites,172.58402830856335,9256,1.48,9.15
713626-6.jpg,whites,132.64898059964727,8644,0.36,6.09
3087487-YIGAPYIW-6.jpg,whites,113.51737179487179,16290,1.93,26.98
771670-MZQZBKSS-6.jpg,whites,157.9032319309601,9784,0.55,5.65
1821470-POMETKCP-6.jpg,whites,151.54040242424242,12903,3.02,9.05
2438473-ESFPBQIT-6.jpg,whites,129.20383084577114,13552,0.52,7.19
3470025-CBGHAIAT-6.jpg,whites,144.21494326241134,9227,0.84,6.88
809125-6.jpg,whites,97.58634838709678,14033,0.89,12.16
3189797-LIUOVGEP-6.jpg,whites,107.96932203389831,9600,0.45,3.94
2517001-ZDPIZZVK-6.jpg,whites,192.86820159151193,11846,0.77,13.68
1589242-6.jpg,whites,87.87469101978691,12898,7.97,16.67
4224699-RSYWNUWP-6.jpg,whites,161.24042058165548,15530,0.64,15.81
792679-6.jpg,whites,90.1914307116105,14370,3.28,24.2
1424268-PPBEDGBB-6.jpg,whites,166.85727327327328,3093,0.11,2.06
882202-6.jpg,whites,73.8950303030303,11352,0.48,2.31
3099250-NEAZMSEF-6.jpg,whites,90.45903540414162,14563,0.06,3.68
2112451-MVCOPKTI-6.jpg,whites,96.4005471562275,14312,0.92,12.73
755224-6.jpg,whites,158.46521554770317,14483,1.39,18.67
1069496-6.jpg,whites,151.68288243430152,13038,0.87,11.92
4050331-VHONWTPL-6.jpg,whites,97.48965333333334,4952,0.06,0.18
4218943-IHSXSJMN-6.jpg,whites,186.27321465968586,6768,0.62,8.01
2798043-DBZVMXLE-6.jpg,whites,140.63652,10337,1.85,15.66
3124578-TUSMRLVF-6.jpg,whites,141.05381818181817,9767,0.08,3.87
621772-6.jpg,whites,115.87852898550724,12063,0.07,6.67
4332369-LPEWJJNT-6.jpg,whites,180.77352346130408,7286,0.11,4.54
1260620-6.jpg,whites,112.76424113475177,14079,0.83,8.23
2125776-IJKZGTLA-6.jpg,whites,142.86301408450703,12725,1.51,14.49
4422117-VRKWCQCH-6.jpg,whites,88.02261449275362,7035,0.07,3.13
1990009-EJSKLHTO-6.jpg,whites,175.44185342789598,6075,3.76,13.25
3345091-JQSOUPFX-6.jpg,whites,209.28637037037038,12591,0.5,4.4
755282-IECGBSTR-6.jpg,whites,136.37651555555556,15481,0.71,18.1
2194871-AXRWQCYD-6.jpg,whites,80.50895744680851,12378,1.5,1.05
4271519-DRWWCABM-6.jpg,whites,120.07207667731629,15411,0.87,9.39
3859687-BWCVBRHQ-6.jpg,whites,108.55157475083057,13656,0.49,12.98
2059443-NKXCOQKQ-6.jpg,whites,101.9497005988024,15606,0.89,10.74
773982-ZAYMNRIL-6.jpg,whites,96.06896459585839,15505,0.59,16.18
2562944-XTMKMWEC-6.jpg,whites,134.69107607192254,15212,1.2,13.01
3862461-PORXWXEN-6.jpg,whites,201.93656140350876,7953,1.57,7.52
1808325-HSZIBRPW-6.jpg,whites,142.36910813226095,11527,4.86,22.35
4378485-KJGLYMYE-6.jpg,whites,163.6361784776903,15595,2.37,21.89
3062267-URGSFKCV-6.jpg,whites,132.054859437751,11022,0.26,7.27
4463509-GFAFTTUA-6.jpg,whites,42.62603149606299,5534,0.48,8.11
750968-FCNJSTWX-6.jpg,whites,105.60351138716356,14513,0.66,12.87
2399358-SWQHIBED-6.jpg,whites,98.40366878980892,14667,2.07,15.06
1483810-DCIKNNOR-6.jpg,whites,96.06777896613191,12746,0.28,2.5
739448-6.jpg,whites,92.07972266666667,11758,1.58,8.46
1992405-RSPEHKFA-6.jpg,whites,201.80696218731822,6460,0.88,8.42
2998442-JSTOEKRN-6.jpg,whites,145.9818808888889,15181,0.96,12.26
744098-ZEIDKEOJ-6.jpg,whites,132.88488533333333,15136,2.09,17.1
2142182-WTJMJVVU-6.jpg,whites,154.06680423280423,14626,0.32,6.13
2751134-RYJGMQZT-6.jpg,whites,212.6640112044818,4921,3.35,8.74
1929677-KFVDLIGB-6.jpg,whites,83.56576548089592,8854,0.36,4.36
961480-6.jpg,whites,152.27363866007687,6863,0.29,4.73
3411555-HDBBFMBG-6.jpg,whites,155.33715283842795,11838,0.2,8.02
579063-XYTBYXCW-6.jpg,whites,135.67734472934472,13193,0.46,9.89
2659939-HKSGFCIK-6.jpg,whites,152.60100763358778,14462,3.04,27.79
4185353-XGOYKMQL-6.jpg,whites,181.8650641025641,10195,1.04,6.76
793913-6.jpg,whites,128.8997831111111,4702,0.08,1.11
1951480-OGQNBFMB-6.jpg,whites,128.82609621993126,16167,0.64,14.55
3079089-ZKJUXXHW-6.jpg,whites,163.25627586206897,16155,2.03,29.71
2176142-PJRBIBQY-6.jpg,whites,119.85269406392695,8187,0.33,12.71
1846361-OANRKMWW-6.jpg,whites,198.32775466666666,10398,2.16,14.7
676856-DQOWWMCY-6.jpg,whites,67.54681263157894,14290,1.01,8.32
4083223-SQXWNWTY-6.jpg,whites,105.27679859278804,15489,0.5,13.63
2958818-FRJOVHVA-6.jpg,whites,115.62196852646638,10008,0.13,3.7
2749911-CWLHBATQ-6.jpg,whites,124.18566542750929,12708,0.8,5.97
782843-WKGJFFMM-6.jpg,whites,154.8764859813084,8721,0.18,8.74
4366791-TEAFOBGC-6.jpg,whites,137.4608130081301,11771,1.38,14.2
1568966-6.jpg,whites,112.24717730496454,15742,1.57,23.24
2227585-ZDBHKPCZ-6.jpg,whites,190.9452085932086,7509,0.43,7.95
616126-QJHHPGQH-6.jpg,whites,193.53195061728394,6458,0.29,4.86
3409395-WFFCUUUB-6.jpg,whites,183.95269162210337,15053,0.46,10.86
726403-UEOUXEME-6.jpg,whites,172.60374863387977,7062,1.03,10.08
3455949-HEEWIEKD-6.jpg,whites,161.5259282051282,6734,0.31,6.13
4321203-NGFYCLXI-6.jpg,whites,126.56884641638226,14683,1.36,9.28
1074786-EAMQKASX-6.jpg,whites,133.09976507936508,16181,2.81,21.16
2332879-YHKHPERP-6.jpg,whites,149.62774041297936,15598,0.42,11.2
789394-HLSITMQA-6.jpg,whites,137.01376543209878,11856,3.47,22.92
3086957-NUOCTGQB-6.jpg,whites,134.51288888888888,15916,3.56,24.8
962227-CVVNAENT-6.jpg,whites,142.091392,15959,1.01,17.32
1251236-SQOMNFJN-6.jpg,whites,116.11037699024139,12281,0.39,5.86
659309-6.jpg,whites,122.85149587750294,16183,2.69,19.14
2109399-VREXJMZL-6.jpg,whites,86.5356378600823,16043,1.09,16.27
4286959-GBAKKGCB-6.jpg,whites,113.04213095238096,8985,0.17,6.26
2237478-FIZCXNYW-6.jpg,whites,90.9715588235294,8143,0.62,10.26
2943976-HDYYWLZC-6.jpg,whites,78.96594405594405,12885,8.86,28.76
788849-VPEJSDHX-6.jpg,whites,167.16192,8321,0.11,2.28
1401093-SVEJVMAK-6.jpg,whites,90.67390051967335,12400,4.97,31.04
3338519-ZPRERQRG-6.jpg,whites,118.11103910614526,9345,0.43,6.18
1271109-6.jpg,whites,229.58964428739694,5968,0.03,3.58
765265-CFNDPMEE-6.jpg,whites,145.53300118623963,10730,0.58,7.91
4440731-ARHCHWFU-6.jpg,whites,162.06613058419245,16013,3.65,23.61
2200897-VVAQMRKQ-6.jpg,whites,111.37671794871795,16219,4.81,31.66
3928313-VISFVRMO-6.jpg,whites,125.65967676767677,14428,4.19,20.91
1667885-ZDYSPECJ-6.jpg,whites,120.04477819083023,14758,1.56,17.18
770199-VKBRFFZE-6.jpg,whites,136.14791428571428,16280,2.45,20.23
684374-DFTNOIES-6.jpg,whites,136.44662581244197,14505,0.76,9.24
2220187-AJGBETVS-6.jpg,whites,97.2823829787234,12694,1.18,12.61
1847887-QOKYZEWI-6.jpg,whites,129.16274944567627,6505,0.39,1.51
756454-FHKURSXK-6.jpg,whites,146.02187991718426,6008,0.14,2.48
3821305-QGTUINFZ-6.jpg,whites,145.05123076923076,13583,0.14,6.71
589287-FAPOGBHB-6.jpg,whites,190.06902016607356,7215,0.46,5.09
671206-6.jpg,whites,154.2991017274472,14377,1.47,17.73
2449584-FUJEQAEN-6.jpg,whites,104.91061375661376,12901,0.49,6.13
2232252-SRTYQKJR-6.jpg,whites,213.7950376344086,964,2.39,7.65
2057491-USOVTPPG-6.jpg,whites,93.57952941176471,15009,1.37,11.78
3054849-DQPMHXGJ-6.jpg,whites,100.34311269276394,10107,4.33,18.45
4185399-RHYMPOTV-6.jpg,whites,112.22311529411765,5343,0.08,5.09
787965-LTJVKKPR-6.jpg,whites,84.893312,10119,0.69,5.44
4547163-YVFULZOR-6.jpg,whites,181.24988513913559,6268,0.08,1.68
778344-6.jpg,whites,183.7108603988604,10248,0.13,3.47
1308687-6.jpg,whites,123.40223611111111,13868,1.84,10.92
2658541-KQQVPEZL-6.jpg,whites,99.04834657039711,14314,0.3,3.91
2932241-HEIVKYJF-6.jpg,whites,158.38887455197133,13965,1.37,8.74
654216-6.jpg,whites,143.27866666666668,11665,0.8,6.71
3956511-ZMMSRERD-6.jpg,whites,144.46006349206348,6060,0.41,3.27
1254047-VATZSZBB-6.jpg,whites,137.11277837837838,9152,0.44,5.06
494788-6.jpg,whites,95.89916279069767,15133,0.28,8.94
2335960-ZBTBVKVB-6.jpg,whites,112.69713249651325,15616,0.37,7.19
3418625-OJCDRSXK-6.jpg,whites,154.41226116838487,11786,2.43,21.1
797430-KLLZFLMU-6.jpg,whites,119.50210482180293,13558,1.41,15.33
238269-6.jpg,whites,81.242672,5818,0.09,4.35
1022978-JFIHSSZN-6.jpg,whites,156.03998573975045,13864,0.08,0.69
4329435-LHCUCXIP-6.jpg,whites,127.480448,15833,7.15,28.49
2825142-OAUMMMEY-6.jpg,whites,133.078106122449,10161,0.12,1.45
3099874-USUGZFFV-6.jpg,whites,139.036202020202,11778,0.77,3.81
642935-6.jpg,whites,97.98339803094234,10513,0.28,3.32
1761542-UVHLZZHS-6.jpg,whites,130.66853749072013,15226,0.51,11.34
2748448-KRFNNCZP-6.jpg,whites,100.05546417445483,11868,5.65,28.5
